#,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.17.0-git223552fa74', start_date='2023-05-31T13:52:12', checksum=1029362955, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.1,PGA-0.02,SA(0.025)-0.1,SA(0.025)-0.02,SA(0.05)-0.1,SA(0.05)-0.02,SA(0.1)-0.1,SA(0.1)-0.02,SA(0.2)-0.1,SA(0.2)-0.02,SA(0.5)-0.1,SA(0.5)-0.02,SA(1.0)-0.1,SA(1.0)-0.02,SA(2.0)-0.1,SA(2.0)-0.02
0.25907,-0.55893,2.938294E-01,4.768243E-01,3.221520E-01,5.242524E-01,4.156070E-01,6.807300E-01,6.649000E-01,1.094951E+00,6.646606E-01,1.109829E+00,3.598025E-01,6.338168E-01,1.794817E-01,3.305750E-01,7.739395E-02,1.502707E-01
0.25908,0.61019,6.169767E-02,9.718318E-02,6.544386E-02,1.031855E-01,7.789153E-02,1.222457E-01,1.195880E-01,1.860106E-01,1.565059E-01,2.444823E-01,9.866188E-02,1.583086E-01,5.272763E-02,8.719269E-02,2.529068E-02,4.357622E-02
0.25909,-0.64886,2.850949E-01,4.670092E-01,3.130495E-01,5.134698E-01,4.042362E-01,6.685013E-01,6.467096E-01,1.077312E+00,6.412106E-01,1.080957E+00,3.450680E-01,6.126814E-01,1.713469E-01,3.183100E-01,7.340028E-02,1.435377E-01
0.25911,0.70012,5.250919E-02,8.254990E-02,5.556896E-02,8.744518E-02,6.580824E-02,1.033146E-01,1.007023E-01,1.564918E-01,1.351143E-01,2.104427E-01,8.819620E-02,1.408578E-01,4.782253E-02,7.894821E-02,2.320072E-02,3.987078E-02
0.25912,-0.73879,2.424076E-01,4.078870E-01,2.648250E-01,4.474188E-01,3.385581E-01,5.790626E-01,5.405619E-01,9.296564E-01,5.474806E-01,9.403861E-01,2.935106E-01,5.288435E-01,1.452023E-01,2.725305E-01,6.275937E-02,1.229333E-01
0.25915,-0.82872,1.747762E-01,2.881048E-01,1.885211E-01,3.117385E-01,2.348516E-01,3.887381E-01,3.716657E-01,6.152717E-01,4.097556E-01,6.857110E-01,2.218134E-01,3.887597E-01,1.103760E-01,2.009561E-01,4.950883E-02,9.384666E-02
0.25918,-0.91865,1.354205E-01,2.173979E-01,1.450096E-01,2.333145E-01,1.778079E-01,2.852850E-01,2.789146E-01,4.459245E-01,3.227828E-01,5.227904E-01,1.791444E-01,3.005386E-01,9.008367E-02,1.563860E-01,4.114600E-02,7.438142E-02
0.25921,-1.00859,1.089580E-01,1.732180E-01,1.164320E-01,1.849737E-01,1.410315E-01,2.235899E-01,2.197047E-01,3.462059E-01,2.640736E-01,4.205933E-01,1.506326E-01,2.474755E-01,7.678635E-02,1.301791E-01,3.557315E-02,6.283181E-02
0.25925,-1.09852,8.975717E-02,1.416585E-01,9.545146E-02,1.507671E-01,1.148091E-01,1.809098E-01,1.779814E-01,2.777891E-01,2.203518E-01,3.477048E-01,1.297919E-01,2.107517E-01,6.714243E-02,1.123721E-01,3.146655E-02,5.489412E-02
0.25929,-1.18845,7.476093E-02,1.177586E-01,7.949562E-02,1.249436E-01,9.489878E-02,1.488039E-01,1.462400E-01,2.273396E-01,1.865477E-01,2.921746E-01,1.135774E-01,1.829613E-01,5.967919E-02,9.907461E-02,2.826369E-02,4.893464E-02
0.25934,-1.27838,6.292588E-02,9.877142E-02,6.678886E-02,1.047618E-01,7.940770E-02,1.240508E-01,1.217762E-01,1.884364E-01,1.594870E-01,2.484234E-01,1.004761E-01,1.608777E-01,5.356515E-02,8.860964E-02,2.568474E-02,4.423996E-02
0.25939,-1.36832,5.336753E-02,8.353468E-02,5.650295E-02,8.851491E-02,6.690042E-02,1.043830E-01,1.023012E-01,1.579401E-01,1.373387E-01,2.130295E-01,8.963724E-02,1.427936E-01,4.850378E-02,7.997360E-02,2.349897E-02,4.035978E-02
0.25944,-1.45825,4.551908E-02,7.110330E-02,4.809530E-02,7.519079E-02,5.669750E-02,8.837855E-02,8.637024E-02,1.331696E-01,1.189269E-01,1.838941E-01,8.033487E-02,1.276892E-01,4.425830E-02,7.268572E-02,2.164410E-02,3.707891E-02
0.25950,-1.54818,3.895713E-02,6.082144E-02,4.113507E-02,6.420711E-02,4.830878E-02,7.519798E-02,7.335031E-02,1.128978E-01,1.034374E-01,1.595519E-01,7.236677E-02,1.148910E-01,4.055537E-02,6.653585E-02,2.006083E-02,3.432866E-02
0.34894,-0.01933,1.428644E-01,2.158682E-01,1.532790E-01,2.316739E-01,1.875114E-01,2.832027E-01,2.945929E-01,4.433491E-01,3.429987E-01,5.233904E-01,1.907204E-01,3.025811E-01,9.607383E-02,1.580885E-01,4.408116E-02,7.587444E-02
0.34894,0.07060,1.321897E-01,2.018247E-01,1.415431E-01,2.160936E-01,1.729370E-01,2.640233E-01,2.715921E-01,4.129377E-01,3.179576E-01,4.889625E-01,1.779082E-01,2.834371E-01,8.981997E-02,1.482776E-01,4.124057E-02,7.128233E-02
0.34894,-0.10926,1.515122E-01,2.274077E-01,1.624201E-01,2.438658E-01,1.990402E-01,2.982284E-01,3.130671E-01,4.671192E-01,3.635877E-01,5.514198E-01,2.018491E-01,3.188454E-01,1.016532E-01,1.664883E-01,4.655050E-02,7.997073E-02
0.34894,0.16053,1.192736E-01,1.839065E-01,1.273970E-01,1.967184E-01,1.552343E-01,2.393343E-01,2.425680E-01,3.723685E-01,2.877910E-01,4.467534E-01,1.626965E-01,2.611929E-01,8.252648E-02,1.372279E-01,3.812516E-02,6.614713E-02
0.34895,-0.19920,1.590275E-01,2.383956E-01,1.704674E-01,2.554591E-01,2.091743E-01,3.127245E-01,3.285071E-01,4.884740E-01,3.809863E-01,5.773528E-01,2.113159E-01,3.338926E-01,1.063759E-01,1.745614E-01,4.868028E-02,8.368345E-02
0.34895,0.25046,1.048886E-01,1.631187E-01,1.118656E-01,1.742019E-01,1.355964E-01,2.105313E-01,2.110661E-01,3.261028E-01,2.550572E-01,3.982418E-01,1.465923E-01,2.363045E-01,7.496285E-02,1.247418E-01,3.487714E-02,6.055449E-02
0.34895,-0.28913,1.675941E-01,2.526167E-01,1.802494E-01,2.716963E-01,2.213739E-01,3.331604E-01,3.488275E-01,5.224485E-01,4.008650E-01,6.114638E-01,2.210787E-01,3.520316E-01,1.110941E-01,1.835632E-01,5.075153E-02,8.776485E-02
0.34896,0.34040,9.083107E-02,1.419805E-01,9.665495E-02,1.512644E-01,1.164678E-01,1.818124E-01,1.807455E-01,2.801437E-01,2.229762E-01,3.489059E-01,1.310594E-01,2.110156E-01,6.776320E-02,1.125287E-01,3.173030E-02,5.499468E-02
0.34897,-0.37906,1.782077E-01,2.707678E-01,1.915871E-01,2.914062E-01,2.373391E-01,3.611829E-01,3.746344E-01,5.693976E-01,4.225124E-01,6.499801E-01,2.313941E-01,3.706059E-01,1.158096E-01,1.925428E-01,5.256321E-02,9.154184E-02
0.34898,0.43033,7.806215E-02,1.223381E-01,8.290581E-02,1.300252E-01,9.932193E-02,1.555614E-01,1.535469E-01,2.383596E-01,1.938006E-01,3.031039E-01,1.170265E-01,1.878299E-01,6.117199E-02,1.014601E-01,2.893190E-02,4.999162E-02
0.34898,-0.46899,1.859496E-01,2.839926E-01,2.006978E-01,3.070610E-01,2.494879E-01,3.824151E-01,3.960227E-01,6.072912E-01,4.384448E-01,6.797967E-01,2.382820E-01,3.842048E-01,1.188228E-01,1.990422E-01,5.353307E-02,9.398421E-02
0.34900,0.52026,6.687864E-02,1.050072E-01,7.097638E-02,1.113893E-01,8.458011E-02,1.324930E-01,1.301866E-01,2.022127E-01,1.682699E-01,2.627388E-01,1.046245E-01,1.674436E-01,5.540714E-02,9.167773E-02,2.647990E-02,4.562664E-02
0.34901,-0.55893,1.873722E-01,2.878762E-01,2.025344E-01,3.116512E-01,2.523351E-01,3.889741E-01,4.015650E-01,6.190971E-01,4.404170E-01,6.881227E-01,2.380456E-01,3.870823E-01,1.183813E-01,2.000760E-01,5.312403E-02,9.409060E-02
0.34902,0.61019,5.733129E-02,9.010784E-02,6.080562E-02,9.540007E-02,7.212409E-02,1.129203E-01,1.105743E-01,1.715784E-01,1.462853E-01,2.279183E-01,9.377690E-02,1.498331E-01,5.045615E-02,8.317206E-02,2.431197E-02,4.178343E-02
0.34903,-0.64886,1.803984E-01,2.793476E-01,1.945582E-01,3.021032E-01,2.427262E-01,3.774507E-01,3.856424E-01,6.006079E-01,4.230789E-01,6.659829E-01,2.280903E-01,3.736214E-01,1.131962E-01,1.926126E-01,5.079880E-02,9.051584E-02
0.34904,0.70012,4.923104E-02,7.735240E-02,5.218934E-02,8.182777E-02,6.164700E-02,9.644628E-02,9.417830E-02,1.459484E-01,1.274545E-01,1.981522E-01,8.439772E-02,1.346693E-01,4.612944E-02,7.589290E-02,2.246485E-02,3.850960E-02
0.34906,-0.73879,1.639215E-01,2.574284E-01,1.768486E-01,2.779705E-01,2.192235E-01,3.458863E-01,3.475621E-01,5.482458E-01,3.858323E-01,6.149547E-01,2.092167E-01,3.454802E-01,1.041065E-01,1.782977E-01,4.685637E-02,8.383445E-02
0.34909,-0.82872,1.412538E-01,2.243192E-01,1.517294E-01,2.412726E-01,1.865730E-01,2.969917E-01,2.938718E-01,4.673094E-01,3.354803E-01,5.382699E-01,1.845012E-01,3.062463E-01,9.240635E-02,1.586515E-01,4.203294E-02,7.524262E-02
0.34912,-0.91865,1.180956E-01,1.873881E-01,1.261728E-01,2.005782E-01,1.538404E-01,2.441313E-01,2.407071E-01,3.801190E-01,2.837922E-01,4.529717E-01,1.596513E-01,2.628711E-01,8.079949E-02,1.375066E-01,3.721231E-02,6.595323E-02
0.34916,-1.00859,9.845973E-02,1.560676E-01,1.050969E-01,1.662475E-01,1.268708E-01,2.005581E-01,1.973932E-01,3.100576E-01,2.402393E-01,3.802293E-01,1.388480E-01,2.262751E-01,7.115714E-02,1.197974E-01,3.316402E-02,5.812330E-02
0.34920,-1.09852,8.268673E-02,1.305107E-01,8.803982E-02,1.388934E-01,1.056458E-01,1.661138E-01,1.633769E-01,2.549902E-01,2.046887E-01,3.217652E-01,1.218603E-01,1.970504E-01,6.333087E-02,1.057346E-01,2.987542E-02,5.191370E-02
0.34925,-1.18845,6.991784E-02,1.099916E-01,7.421134E-02,1.168472E-01,8.863270E-02,1.389945E-01,1.365370E-01,2.120330E-01,1.753518E-01,2.745053E-01,1.078533E-01,1.734237E-01,5.691450E-02,9.440702E-02,2.709591E-02,4.682473E-02
0.34929,-1.27838,5.945412E-02,9.327628E-02,6.296016E-02,9.885857E-02,7.476891E-02,1.171015E-01,1.146977E-01,1.778703E-01,1.511486E-01,2.357627E-01,9.613999E-02,1.539909E-01,5.158693E-02,8.511488E-02,2.478177E-02,4.264985E-02
0.34935,-1.36832,5.071411E-02,7.952815E-02,5.368845E-02,8.411333E-02,6.346130E-02,9.916001E-02,9.696623E-02,1.499722E-01,1.309595E-01,2.035380E-01,8.623113E-02,1.376000E-01,4.695276E-02,7.737719E-02,2.283406E-02,3.918558E-02
0.34940,-1.45825,4.344234E-02,6.808297E-02,4.597538E-02,7.190132E-02,5.412856E-02,8.442935E-02,8.241791E-02,1.271882E-01,1.139544E-01,1.765931E-01,7.777298E-02,1.235532E-01,4.298866E-02,7.065615E-02,2.109665E-02,3.613516E-02
0.34946,-1.54818,3.734045E-02,5.843496E-02,3.950526E-02,6.170043E-02,4.635079E-02,7.219236E-02,7.036001E-02,1.084041E-01,9.951434E-02,1.538461E-01,7.030546E-02,1.115199E-01,3.958413E-02,6.485689E-02,1.962234E-02,3.354028E-02
0.43887,-0.01933,1.160038E-01,1.743313E-01,1.238013E-01,1.860744E-01,1.500918E-01,2.250382E-01,2.343975E-01,3.489709E-01,2.824491E-01,4.270919E-01,1.615069E-01,2.535452E-01,8.228867E-02,1.341439E-01,3.818563E-02,6.507962E-02
0.43887,0.07060,1.081854E-01,1.638982E-01,1.155232E-01,1.750015E-01,1.397922E-01,2.113327E-01,2.176631E-01,3.272035E-01,2.643569E-01,4.023780E-01,1.521964E-01,2.401100E-01,7.786583E-02,1.271230E-01,3.617548E-02,6.186133E-02
0.43887,-0.10926,1.226423E-01,1.835598E-01,1.310415E-01,1.959805E-01,1.590986E-01,2.374125E-01,2.481483E-01,3.675909E-01,2.983050E-01,4.493788E-01,1.696882E-01,2.660870E-01,8.629707E-02,1.403338E-01,3.998535E-02,6.809381E-02
0.43887,0.16053,9.927434E-02,1.518656E-01,1.059002E-01,1.618856E-01,1.277278E-01,1.950033E-01,1.986739E-01,3.014396E-01,2.434589E-01,3.731956E-01,1.416407E-01,2.245738E-01,7.277102E-02,1.195729E-01,3.402189E-02,5.832804E-02
0.43888,-0.19920,1.285517E-01,1.922099E-01,1.375907E-01,2.056698E-01,1.669789E-01,2.488104E-01,2.609643E-01,3.857096E-01,3.125312E-01,4.706406E-01,1.769814E-01,2.772623E-01,8.985169E-02,1.459438E-01,4.147468E-02,7.066220E-02
0.43888,0.25046,8.944622E-02,1.378794E-01,9.513824E-02,1.466977E-01,1.144657E-01,1.762263E-01,1.776353E-01,2.715442E-01,2.203733E-01,3.400412E-01,1.302577E-01,2.074804E-01,6.748174E-02,1.109800E-01,3.165640E-02,5.441316E-02
0.43889,-0.28913,1.343444E-01,2.013097E-01,1.436018E-01,2.151850E-01,1.749861E-01,2.614684E-01,2.739129E-01,4.068125E-01,3.248287E-01,4.906098E-01,1.829936E-01,2.874102E-01,9.262184E-02,1.510208E-01,4.268522E-02,7.288187E-02
0.43890,0.34040,7.922388E-02,1.228351E-01,8.416122E-02,1.306049E-01,1.009042E-01,1.562864E-01,1.560864E-01,2.396200E-01,1.969164E-01,3.050472E-01,1.188462E-01,1.892661E-01,6.203757E-02,1.023331E-01,2.934743E-02,5.044264E-02
0.43890,-0.37906,1.390966E-01,2.092152E-01,1.489266E-01,2.239833E-01,1.820601E-01,2.734651E-01,2.853425E-01,4.265800E-01,3.350075E-01,5.081271E-01,1.872707E-01,2.952850E-01,9.450782E-02,1.547195E-01,4.344257E-02,7.438809E-02
0.43891,0.43033,6.944156E-02,1.081189E-01,7.368813E-02,1.148295E-01,8.799563E-02,1.367906E-01,1.356550E-01,2.088698E-01,1.744752E-01,2.707619E-01,1.076976E-01,1.717426E-01,5.691164E-02,9.376675E-02,2.712116E-02,4.660213E-02
0.43892,-0.46899,1.418384E-01,2.141761E-01,1.521774E-01,2.298645E-01,1.863815E-01,2.813444E-01,2.930607E-01,4.408245E-01,3.405297E-01,5.191545E-01,1.889784E-01,2.993181E-01,9.508939E-02,1.563173E-01,4.358030E-02,7.491249E-02
0.43893,0.52026,6.051746E-02,9.445952E-02,6.413912E-02,1.002001E-01,7.628156E-02,1.188828E-01,1.171822E-01,1.808432E-01,1.538838E-01,2.386878E-01,9.753767E-02,1.556109E-01,5.226114E-02,8.593442E-02,2.509143E-02,4.304663E-02
0.43894,-0.55893,1.413999E-01,2.147069E-01,1.517859E-01,2.306339E-01,1.862519E-01,2.828532E-01,2.933075E-01,4.442323E-01,3.385988E-01,5.194203E-01,1.870995E-01,2.978464E-01,9.395836E-02,1.552002E-01,4.296216E-02,7.419957E-02
0.43896,0.61019,5.259185E-02,8.219791E-02,5.566584E-02,8.708379E-02,6.594802E-02,1.029284E-01,1.009683E-01,1.560640E-01,1.354711E-01,2.098828E-01,8.845610E-02,1.406996E-01,4.795660E-02,7.892217E-02,2.326479E-02,3.988016E-02
0.43897,-0.64886,1.366281E-01,2.088952E-01,1.463841E-01,2.241140E-01,1.798859E-01,2.751693E-01,2.829603E-01,4.320009E-01,3.266832E-01,5.044460E-01,1.807510E-01,2.889709E-01,9.075823E-02,1.504343E-01,4.147683E-02,7.193775E-02
0.43898,0.70012,4.565351E-02,7.139507E-02,4.826149E-02,7.555204E-02,5.697126E-02,8.896660E-02,8.694646E-02,1.344252E-01,1.191665E-01,1.844417E-01,8.024673E-02,1.274622E-01,4.418523E-02,7.250074E-02,2.160749E-02,3.697949E-02
0.43900,-0.73879,1.273582E-01,1.968681E-01,1.366729E-01,2.111389E-01,1.670174E-01,2.583250E-01,2.626525E-01,4.052981E-01,3.058850E-01,4.762531E-01,1.699897E-01,2.739836E-01,8.560416E-02,1.427727E-01,3.932148E-02,6.847987E-02
0.43903,-0.82872,1.150298E-01,1.797777E-01,1.230274E-01,1.921898E-01,1.498288E-01,2.342712E-01,2.348753E-01,3.650692E-01,2.775372E-01,4.354516E-01,1.564845E-01,2.531698E-01,7.926241E-02,1.326908E-01,3.653945E-02,6.382549E-02
0.43907,-0.91865,1.007503E-01,1.583132E-01,1.075009E-01,1.689216E-01,1.301263E-01,2.043997E-01,2.030030E-01,3.166311E-01,2.452030E-01,3.858753E-01,1.409494E-01,2.284383E-01,7.206976E-02,1.206945E-01,3.354624E-02,5.852053E-02
0.43911,-1.00859,8.694413E-02,1.369217E-01,9.261128E-02,1.456640E-01,1.113883E-01,1.749867E-01,1.728594E-01,2.697832E-01,2.140207E-01,3.362717E-01,1.260996E-01,2.039252E-01,6.525654E-02,1.087950E-01,3.065006E-02,5.323471E-02
0.43915,-1.09852,7.466899E-02,1.175890E-01,7.944649E-02,1.248418E-01,9.499206E-02,1.490495E-01,1.466931E-01,2.283021E-01,1.861601E-01,2.915781E-01,1.128403E-01,1.816818E-01,5.922559E-02,9.821349E-02,2.803524E-02,4.848732E-02
0.43920,-1.18845,6.410417E-02,1.008070E-01,6.813421E-02,1.069404E-01,8.106110E-02,1.269444E-01,1.246348E-01,1.934830E-01,1.619816E-01,2.528556E-01,1.012968E-01,1.622613E-01,5.383383E-02,8.910856E-02,2.578031E-02,4.440951E-02
0.43925,-1.27838,5.510927E-02,8.654191E-02,5.845392E-02,9.171849E-02,6.932420E-02,1.083631E-01,1.061734E-01,1.644091E-01,1.412077E-01,2.197326E-01,9.119472E-02,1.455368E-01,4.916997E-02,8.110473E-02,2.375988E-02,4.083114E-02
0.43930,-1.36832,4.746703E-02,7.443327E-02,5.026097E-02,7.883710E-02,5.942843E-02,9.276277E-02,9.071556E-02,1.401705E-01,1.233785E-01,1.914622E-01,8.229490E-02,1.311290E-01,4.516073E-02,7.419124E-02,2.201087E-02,3.772786E-02
0.43936,-1.45825,4.096517E-02,6.415240E-02,4.331430E-02,6.788919E-02,5.101674E-02,7.962807E-02,7.767311E-02,1.199118E-01,1.080505E-01,1.672847E-01,7.456186E-02,1.186551E-01,4.150999E-02,6.825731E-02,2.045932E-02,3.502911E-02
0.43943,-1.54818,3.542153E-02,5.541173E-02,3.740516E-02,5.856945E-02,4.390604E-02,6.852461E-02,6.664293E-02,1.028610E-01,9.484035E-02,1.465449E-01,6.782959E-02,1.074908E-01,3.835190E-02,6.285919E-02,1.907971E-02,3.260632E-02
0.52880,-0.01933,9.615225E-02,1.441867E-01,1.025927E-01,1.537413E-01,1.233021E-01,1.843629E-01,1.911972E-01,2.835899E-01,2.378674E-01,3.578156E-01,1.399119E-01,2.185027E-01,7.216476E-02,1.170943E-01,3.384102E-02,5.737772E-02
0.52880,0.07060,9.044166E-02,1.364191E-01,9.616797E-02,1.450643E-01,1.156292E-01,1.739448E-01,1.793389E-01,2.676345E-01,2.238110E-01,3.383594E-01,1.329035E-01,2.083533E-01,6.888425E-02,1.118240E-01,3.233223E-02,5.496600E-02
0.52880,-0.10926,1.014252E-01,1.515519E-01,1.080175E-01,1.614230E-01,1.301687E-01,1.938278E-01,2.022168E-01,2.984233E-01,2.497579E-01,3.747608E-01,1.460443E-01,2.279456E-01,7.514096E-02,1.216771E-01,3.513661E-02,5.959139E-02
0.52881,0.16053,8.374803E-02,1.273385E-01,8.921595E-02,1.356326E-01,1.069016E-01,1.621091E-01,1.653011E-01,2.488399E-01,2.085273E-01,3.171149E-01,1.249838E-01,1.967323E-01,6.509619E-02,1.061775E-01,3.071847E-02,5.237956E-02
0.52881,-0.19920,1.059247E-01,1.582894E-01,1.128734E-01,1.685142E-01,1.364024E-01,2.028840E-01,2.117153E-01,3.126201E-01,2.603128E-01,3.904867E-01,1.513271E-01,2.363177E-01,7.768238E-02,1.256219E-01,3.619250E-02,6.137104E-02
0.52882,0.25046,7.652487E-02,1.172823E-01,8.132401E-02,1.245322E-01,9.724855E-02,1.486285E-01,1.501631E-01,2.276754E-01,1.913042E-01,2.926436E-01,1.165506E-01,1.840144E-01,6.110623E-02,9.989663E-02,2.896156E-02,4.944821E-02
0.52882,-0.28913,1.096550E-01,1.640678E-01,1.171034E-01,1.750101E-01,1.414360E-01,2.109148E-01,2.200047E-01,3.254773E-01,2.691496E-01,4.043613E-01,1.554496E-01,2.426255E-01,7.949448E-02,1.287414E-01,3.696349E-02,6.273188E-02
0.52883,0.34040,6.893852E-02,1.062056E-01,7.312223E-02,1.127217E-01,8.726227E-02,1.342212E-01,1.344534E-01,2.050437E-01,1.736364E-01,2.668448E-01,1.076236E-01,1.703924E-01,5.694377E-02,9.328315E-02,2.715657E-02,4.644479E-02
0.52884,-0.37906,1.123171E-01,1.684032E-01,1.200153E-01,1.799118E-01,1.452080E-01,2.171303E-01,2.264416E-01,3.361991E-01,2.747326E-01,4.140211E-01,1.576834E-01,2.465997E-01,8.043474E-02,1.305605E-01,3.734303E-02,6.346518E-02
0.52885,0.43033,6.135881E-02,9.500091E-02,6.506990E-02,1.008212E-01,7.744049E-02,1.196042E-01,1.189699E-01,1.820360E-01,1.562281E-01,2.404197E-01,9.889483E-02,1.569168E-01,5.290437E-02,8.668792E-02,2.540087E-02,4.343025E-02
0.52886,-0.46899,1.133928E-01,1.705673E-01,1.211890E-01,1.822976E-01,1.469494E-01,2.206026E-01,2.296702E-01,3.426097E-01,2.765641E-01,4.183291E-01,1.579264E-01,2.476493E-01,8.040579E-02,1.308280E-01,3.726996E-02,6.347420E-02
0.52887,0.52026,5.422319E-02,8.426259E-02,5.747230E-02,8.936950E-02,6.819329E-02,1.055842E-01,1.044039E-01,1.602025E-01,1.394431E-01,2.150044E-01,9.066459E-02,1.436304E-01,4.900081E-02,8.037413E-02,2.371540E-02,4.056540E-02
0.52888,-0.55893,1.123945E-01,1.699193E-01,1.202054E-01,1.816883E-01,1.458745E-01,2.201870E-01,2.282176E-01,3.426103E-01,2.738121E-01,4.161340E-01,1.559376E-01,2.453760E-01,7.932328E-02,1.294098E-01,3.672298E-02,6.272659E-02
0.52889,0.61019,4.768877E-02,7.429221E-02,5.051025E-02,7.871289E-02,5.972905E-02,9.268084E-02,9.119409E-02,1.401822E-01,1.240526E-01,1.914447E-01,8.283261E-02,1.313825E-01,4.545952E-02,7.441965E-02,2.216494E-02,3.787269E-02
0.52890,-0.64886,1.088666E-01,1.656323E-01,1.164147E-01,1.771721E-01,1.412895E-01,2.146623E-01,2.208403E-01,3.339422E-01,2.651925E-01,4.056951E-01,1.511304E-01,2.392624E-01,7.700724E-02,1.261195E-01,3.569604E-02,6.118064E-02
0.52892,0.70012,4.181467E-02,6.525106E-02,4.425569E-02,6.905066E-02,5.216270E-02,8.106416E-02,7.943835E-02,1.222505E-01,1.101551E-01,1.700376E-01,7.577180E-02,1.201239E-01,4.209318E-02,6.902763E-02,2.071992E-02,3.540464E-02
0.52894,-0.73879,1.031518E-01,1.581617E-01,1.099801E-01,1.687648E-01,1.334257E-01,2.045382E-01,2.083507E-01,3.175650E-01,2.512071E-01,3.868828E-01,1.441185E-01,2.293940E-01,7.362455E-02,1.212833E-01,3.428178E-02,5.893084E-02
0.52897,-0.82872,9.509166E-02,1.472300E-01,1.015263E-01,1.572338E-01,1.226046E-01,1.895290E-01,1.908691E-01,2.934839E-01,2.331973E-01,3.615780E-01,1.353517E-01,2.161383E-01,6.949760E-02,1.148293E-01,3.243045E-02,5.593722E-02
0.52901,-0.91865,8.563973E-02,1.335904E-01,9.129684E-02,1.421846E-01,1.097675E-01,1.708186E-01,1.703954E-01,2.635067E-01,2.113773E-01,3.290838E-01,1.247747E-01,2.000707E-01,6.462318E-02,1.070137E-01,3.039176E-02,5.246980E-02
0.52905,-1.00859,7.584221E-02,1.187629E-01,8.066662E-02,1.261267E-01,9.660551E-02,1.508370E-01,1.494368E-01,2.316105E-01,1.888378E-01,2.945019E-01,1.140472E-01,1.828305E-01,5.974847E-02,9.875501E-02,2.825272E-02,4.872435E-02
0.52910,-1.09852,6.650462E-02,1.042642E-01,7.061417E-02,1.105928E-01,8.420931E-02,1.316499E-01,1.297758E-01,2.011594E-01,1.673875E-01,2.609528E-01,1.038460E-01,1.659678E-01,5.494055E-02,9.083799E-02,2.625752E-02,4.520203E-02
0.52915,-1.18845,5.801691E-02,9.099417E-02,6.151861E-02,9.639005E-02,7.306450E-02,1.142344E-01,1.121849E-01,1.737673E-01,1.478240E-01,2.301329E-01,9.424980E-02,1.505334E-01,5.061019E-02,8.338530E-02,2.435670E-02,4.184358E-02
0.52920,-1.27838,5.049503E-02,7.918774E-02,5.348102E-02,8.378081E-02,6.327601E-02,9.888767E-02,9.682215E-02,1.498277E-01,1.303863E-01,2.026279E-01,8.566654E-02,1.366535E-01,4.664617E-02,7.677736E-02,2.268857E-02,3.888677E-02
0.52926,-1.36832,4.391507E-02,6.884616E-02,4.646592E-02,7.275718E-02,5.478102E-02,8.555542E-02,8.355763E-02,1.291603E-01,1.150019E-01,1.783812E-01,7.806500E-02,1.239967E-01,4.307241E-02,7.077194E-02,2.112073E-02,3.616476E-02
0.52933,-1.45825,3.819266E-02,5.985012E-02,4.037616E-02,6.318282E-02,4.744855E-02,7.405505E-02,7.215858E-02,1.114200E-01,1.015043E-01,1.570671E-01,7.108397E-02,1.128468E-01,3.990300E-02,6.541356E-02,1.976215E-02,3.377681E-02
0.52939,-1.54818,3.323144E-02,5.205683E-02,3.510265E-02,5.490014E-02,4.113049E-02,6.415387E-02,6.237962E-02,9.623298E-02,8.968735E-02,1.384372E-01,6.490041E-02,1.030205E-01,3.697783E-02,6.064505E-02,1.848250E-02,3.157493E-02
0.61873,-0.01933,8.082502E-02,1.211000E-01,8.590824E-02,1.286192E-01,1.029470E-01,1.535849E-01,1.588438E-01,2.351353E-01,2.025981E-01,3.037364E-01,1.228138E-01,1.912218E-01,6.419415E-02,1.038973E-01,3.039024E-02,5.143193E-02
0.61873,0.07060,7.633606E-02,1.148844E-01,8.110289E-02,1.220095E-01,9.688499E-02,1.453667E-01,1.494455E-01,2.222213E-01,1.917243E-01,2.885947E-01,1.174988E-01,1.833317E-01,6.165182E-02,9.986843E-02,2.925924E-02,4.955669E-02
0.61874,-0.10926,8.477223E-02,1.266648E-01,9.030691E-02,1.348682E-01,1.080480E-01,1.608939E-01,1.669751E-01,2.463531E-01,2.118733E-01,3.172157E-01,1.274901E-01,1.984382E-01,6.645934E-02,1.072916E-01,3.134178E-02,5.301151E-02
0.61874,0.16053,7.128358E-02,1.079630E-01,7.572769E-02,1.146648E-01,9.043773E-02,1.365686E-01,1.391904E-01,2.084246E-01,1.800832E-01,2.723589E-01,1.112992E-01,1.744399E-01,5.883207E-02,9.543773E-02,2.798488E-02,4.752036E-02
0.61874,-0.19920,8.823630E-02,1.317281E-01,9.384633E-02,1.401443E-01,1.125402E-01,1.674317E-01,1.742445E-01,2.567442E-01,2.196309E-01,3.287053E-01,1.313860E-01,2.046270E-01,6.832293E-02,1.101501E-01,3.211337E-02,5.429630E-02
0.61875,0.25046,6.576262E-02,1.002848E-01,6.983461E-02,1.064246E-01,8.308732E-02,1.263167E-01,1.277498E-01,1.925623E-01,1.667918E-01,2.535576E-01,1.047766E-01,1.644875E-01,5.565266E-02,9.069943E-02,2.664067E-02,4.534500E-02
